NORMAL,1,0.17090796978956732,3661.860000000001
NORMAL,2,0.1727191924468412,2999.7200000000003
NORMAL,3,0.17146573014530261,2094.66
NORMAL,4,0.17128141298225483,1709.7799999999993
NORMAL,5,0.17111274482196503,1487.5199999999998
NORMAL,6,0.1713131750103246,1416.5600000000006
LOCK,1,0.17096780573672882,3681.200000000002
LOCK,2,0.17086571119844526,3083.519999999999
LOCK,3,0.1709240729334513,2227.3400000000006
LOCK,4,0.17092869600475308,1783.4800000000002
LOCK,5,0.17096607661631955,1667.9599999999996
LOCK,6,0.17091975044598637,2394.2000000000003
RANDOM,1,0.17095445171360796,3745.0000000000005
RANDOM,2,0.17097381144971066,5757.119999999999
RANDOM,3,0.17099002725329165,2153.02
RANDOM,4,0.17102249452433374,1708.8
RANDOM,5,0.17114608957881225,1509.3400000000001
RANDOM,6,0.1711309602481766,1402.2399999999998
REPLICATE,1,0.170929335368968,3657.339999999999
REPLICATE,2,0.1708902199808965,2875.88
REPLICATE,3,0.17091591027424102,2030.4799999999996
REPLICATE,4,0.1709574849625608,1630.6000000000004
REPLICATE,5,0.1711132445559205,1423.8400000000004
REPLICATE,6,0.1710327282304509,1382.2799999999997
SINGLE_THREAD,1,0.17088279989550417,3648.2999999999997
SINGLE_THREAD,2,0.17095076271762275,2895.54
SINGLE_THREAD,3,0.17118379808438394,2068.2799999999997
SINGLE_THREAD,4,0.17103071492856606,1657.94
SINGLE_THREAD,5,0.17151674644975978,1433.6200000000006
SINGLE_THREAD,6,0.17112414155959116,1387.1399999999999
DIST_AVG,1,0.1708451626683391,29317.0
DIST_AVG,2,0.1712536343928173,16486.0
DIST_AVG,3,0.17133301742603407,12666.0
DIST_AVG,4,0.17162957989117772,9885.0
DIST_AVG,5,0.17154807917822282,8470.0
DIST_AVG,6,0.17158800047837425,7664.0

